bin,doitt_id,created_date,last_edited_date,height_roof,planimetrics_height,height_difference
5165233,1288365,2019-02-05,2019-08-16,30.00000000,38.18991429,8.18991429
5161525,1288373,2019-02-06,2019-08-16,35.00000000,33.52339099,1.47660901
5161528,1288384,2019-02-06,2019-08-16,35.00000000,35.22653013,0.22653013
5169592,1288395,2019-02-07,2019-08-16,35.00000000,31.91154752,3.08845248
5170906,1286015,2018-08-07,2018-11-08,25.00000000,24.79781032,0.20218968
5170889,1285999,2018-08-06,2018-11-07,25.00000000,25.20208270,0.20208270
5170920,1286027,2018-08-07,2018-11-13,25.00000000,26.03993115,1.03993115
5110794,1287600,2018-11-07,2018-11-07,24.00000000,25.24540723,1.24540723
5171940,1291137,2019-11-06,2020-05-13,10.00000000,7.05703191,2.94296809
5164645,1283953,2018-02-22,2020-05-15,24.00000000,30.17683128,6.17683128
5164609,1294319,2021-04-20,2021-04-20,33.00000000,32.85482199,0.14517801
5160440,1289948,2019-06-27,2019-08-16,35.00000000,39.63380377,4.63380377
5171773,1294346,2021-04-26,2021-04-26,10.00000000,13.27581556,3.27581556
5170972,1294392,2021-05-03,2021-05-03,32.00000000,26.86613443,5.13386557
5057981,1290821,2019-10-10,2019-12-05,34.00000000,35.46135337,1.46135337
5165159,1290668,2019-09-20,2019-12-05,30.00000000,36.14123529,6.14123529
5165205,1290823,2019-10-10,2019-12-05,31.00000000,36.53264721,5.53264721
5166799,1290826,2019-10-10,2019-12-05,33.00000000,33.68063144,0.68063144
5171086,1290681,2019-09-20,2019-12-05,25.00000000,9.98000577,15.01999423
5171906,1290719,2019-09-24,2019-12-05,27.00000000,26.29422703,0.70577297
5171904,1290677,2019-09-20,2019-12-05,25.00000000,20.83658407,4.16341593
5171903,1290679,2019-09-20,2019-12-05,25.00000000,21.40891390,3.59108610
5165150,1291043,2019-10-30,2019-12-05,35.00000000,38.09072379,3.09072379
5169149,1290866,2019-10-15,2019-12-05,35.00000000,40.13254552,5.13254552
5165198,1290936,2019-10-21,2023-07-26,50.00000000,47.67270686,2.32729314
5171330,1290881,2019-10-17,2019-12-05,33.00000000,40.15554576,7.15554576
5164595,1290889,2019-10-17,2019-12-05,30.00000000,38.15601296,8.15601296
5170817,1290892,2019-10-17,2019-12-05,28.00000000,32.52081829,4.52081829
5164614,1290945,2019-10-21,2019-12-05,26.00000000,27.54002044,1.54002044
5167653,1290948,2019-10-21,2019-12-05,27.00000000,28.36712555,1.36712555
5174640,1290952,2019-10-22,2021-11-01,17.00000000,14.75658258,2.24341742
5170438,1290960,2019-10-22,2019-12-05,30.00000000,33.04993007,3.04993007
5169453,1290814,2019-10-10,2019-12-05,32.00000000,31.02635312,0.97364688
5171200,1287655,2018-11-09,2018-11-09,24.00000000,33.21320000,9.21320000
5174676,1295893,2021-11-08,2021-11-08,26.00000000,32.62222386,6.62222386
5155332,1295369,2021-09-10,2021-09-10,17.00000000,23.75848510,6.75848510
5166593,1295390,2021-09-15,2021-09-15,21.00000000,21.00374631,0.00374631
5020740,1295440,2021-09-21,2021-09-21,22.19000000,22.16643623,0.02356377
5026113,1295474,2021-09-23,2021-09-23,35.00000000,28.53079316,6.46920684
5174719,1295483,2021-09-24,2021-09-24,35.00000000,40.93979721,5.93979721
5174896,1295596,2021-10-07,2021-10-07,32.00000000,34.50287819,2.50287819
5170743,1295598,2021-10-08,2021-10-08,10.00000000,15.04904821,5.04904821
5051365,1295644,2021-10-12,2021-10-12,33.00000000,23.66743048,9.33256952
5170364,1295687,2021-10-18,2021-10-18,30.00000000,33.56747423,3.56747423
5167142,1295703,2021-10-20,2021-10-20,35.00000000,35.28261628,0.28261628
5170759,1295848,2021-11-04,2021-11-04,34.00000000,29.86820202,4.13179798
5174752,1295959,2021-11-18,2021-11-18,29.00000000,36.60878891,7.60878891
5174641,1296076,2021-12-08,2021-12-08,34.00000000,34.16629379,0.16629379
5174403,1296079,2021-12-09,2021-12-09,35.00000000,28.78022076,6.21977924
5174929,1296090,2021-12-10,2023-07-27,30.00000000,35.91629950,5.91629950
5170239,1296135,2021-12-15,2021-12-15,12.00000000,7.80559887,4.19440113
5174615,1296187,2021-12-20,2021-12-20,33.00000000,32.11948414,0.88051586
5174768,1296201,2021-12-22,2021-12-22,33.00000000,39.97056683,6.97056683
5164336,1292874,2020-08-13,2021-07-22,35.00000000,39.13204551,4.13204551
5170157,1292929,2020-08-21,2020-08-21,35.00000000,34.22138615,0.77861385
5170361,1292935,2020-08-21,2024-04-30,26.00000000,28.99641363,2.99641363
5170997,1292937,2020-08-21,2020-08-21,35.00000000,34.55889355,0.44110645
5170997,1292937,2020-08-21,2020-08-21,35.00000000,34.55889355,0.44110645
5170525,1292950,2020-08-24,2021-12-16,25.00000000,34.43194862,9.43194862
5171558,1292463,2020-05-08,2020-08-27,35.00000000,37.30697240,2.30697240
5171687,1292493,2020-05-18,2024-05-03,27.00000000,38.98073179,11.98073179
5041679,1293070,2020-09-15,2020-09-15,30.00000000,27.45107556,2.54892444
5169238,1293071,2020-09-15,2020-09-15,28.00000000,27.88630187,0.11369813
5171819,1293073,2020-09-15,2020-09-15,28.00000000,27.45107556,0.54892444
5170531,1293042,2020-09-04,2020-09-04,35.00000000,35.13862565,0.13862565
5174443,1293144,2020-09-24,2020-09-24,27.00000000,33.35730709,6.35730709
5171279,1293165,2020-09-28,2020-09-28,29.00000000,33.29028950,4.29028950
5069243,1293160,2020-09-28,2020-09-28,32.00000000,34.87265037,2.87265037
5027090,1293164,2020-09-28,2020-09-28,29.00000000,32.55334887,3.55334887
5063025,1292926,2020-08-20,2020-10-01,30.00000000,35.71599437,5.71599437
5170501,1292665,2020-07-08,2020-10-01,25.00000000,34.55120366,9.55120366
5174859,1293203,2020-10-07,2020-10-07,41.00000000,48.27131605,7.27131605
5174647,1293225,2020-10-15,2023-07-17,28.00000000,43.03913323,15.03913323
5169251,1282830,2017-11-14,2020-10-29,33.00000000,33.88903490,0.88903490
5082914,1293398,2020-11-10,2020-11-12,35.00000000,34.33275085,0.66724915
5171566,1294406,2021-05-04,2024-02-08,32.00000000,28.80796102,3.19203898
5172064,1294405,2021-05-04,2021-05-07,32.00000000,37.06601108,5.06601108
5171688,1288679,2019-03-13,2019-11-15,32.00000000,35.95141121,3.95141121
5170462,1288289,2019-01-26,2019-10-23,10.00000000,10.65741412,0.65741412
5105570,1289918,2019-06-26,2019-10-25,28.00000000,34.97185398,6.97185398
5168548,1277622,2017-02-16,2019-10-25,31.00000000,31.24518510,0.24518510
5170974,1288771,2019-03-19,2019-10-25,34.00000000,34.55959611,0.55959611
5151681,1294432,2021-05-07,2021-05-07,12.00000000,4.17901239,7.82098761
5158674,1291121,2019-11-05,2019-12-05,29.00000000,33.53726364,4.53726364
5166665,1291142,2019-11-06,2019-12-05,33.00000000,32.22056664,0.77943336
5166518,1291124,2019-11-05,2019-12-05,30.00000000,31.51652093,1.51652093
5164656,1290959,2019-10-22,2019-12-05,30.00000000,35.39740343,5.39740343
5169415,1290965,2019-10-23,2019-12-05,29.00000000,34.55255642,5.55255642
5170011,1290966,2019-10-23,2019-12-05,29.00000000,34.23390045,5.23390045
5164121,1290969,2019-10-23,2019-12-05,30.00000000,35.11290570,5.11290570
5165206,1290998,2019-10-24,2019-12-05,22.00000000,34.34658869,12.34658869
5164779,1291130,2019-11-05,2019-12-05,28.00000000,34.15721426,6.15721426
5170898,1286008,2018-08-07,2018-11-07,24.00000000,25.80367031,1.80367031
5171332,1287766,2018-11-23,2019-01-22,37.00000000,38.00243043,1.00243043
5171343,1287774,2018-11-23,2019-01-22,37.00000000,38.90388167,1.90388167
5171356,1287800,2018-11-26,2019-01-22,41.00000000,47.61611982,6.61611982
5171229,1287728,2018-11-21,2019-01-22,41.00000000,37.86116729,3.13883271
5171326,1287730,2018-11-21,2019-01-22,41.00000000,37.86116729,3.13883271
5171302,1287747,2018-11-23,2019-01-22,40.00000000,37.75065043,2.24934957
5171309,1287755,2018-11-23,2019-01-22,40.00000000,41.11993304,1.11993304
5171314,1287758,2018-11-23,2019-01-22,40.00000000,37.83890980,2.16109020
5171313,1287759,2018-11-23,2019-01-22,40.00000000,39.79048996,0.20951004
5171316,1287760,2018-11-23,2019-01-22,40.00000000,36.82853306,3.17146694
5171172,1287583,2018-11-07,2018-11-07,24.00000000,25.28570651,1.28570651
5109979,1284768,2018-05-18,2018-05-18,26.00000000,25.33052696,0.66947304
5118582,1286882,2018-09-26,2018-09-26,29.00000000,29.82797356,0.82797356
5110791,1287581,2018-11-07,2018-11-07,24.00000000,25.00596634,1.00596634
5169603,1280984,2017-05-23,2017-08-22,27.00000000,28.80203347,1.80203347
5171100,1291267,2019-11-19,2021-12-16,33.00000000,34.27343988,1.27343988
5170814,1291268,2019-11-19,2019-12-05,32.00000000,32.86170546,0.86170546
5164657,1291283,2019-11-20,2019-12-05,32.00000000,33.09015790,1.09015790
5164662,1291289,2019-11-20,2019-12-05,32.00000000,33.09015790,1.09015790
5164663,1291292,2019-11-20,2019-12-05,32.00000000,33.09015790,1.09015790
5164145,1291298,2019-11-20,2019-12-05,31.00000000,33.67815496,2.67815496
5166350,1291300,2019-11-20,2019-12-05,33.00000000,36.97701974,3.97701974
5014744,1291324,2019-11-22,2019-12-05,19.00000000,18.23222449,0.76777551
5166560,1272656,2018-05-15,2019-10-18,32.00000000,35.70510098,3.70510098
5170938,1291215,2019-11-14,2023-08-28,49.00000000,32.71186425,16.28813575
5170467,1291221,2019-11-14,2021-12-16,28.00000000,26.53531334,1.46468666
5110732,1291234,2019-11-14,2019-12-05,35.00000000,37.35539697,2.35539697
5172055,1293735,2021-01-07,2021-01-07,35.00000000,34.17928305,0.82071695
5166720,1293727,2021-01-07,2021-01-07,32.00000000,32.51269145,0.51269145
5169125,1293725,2021-01-07,2021-01-07,35.00000000,35.16935526,0.16935526
5171602,1293723,2021-01-06,2021-01-06,32.00000000,33.82696273,1.82696273
5165201,1279759,2017-04-17,2020-01-27,25.00000000,34.05836793,9.05836793
5169358,1279760,2017-04-17,2020-01-27,25.00000000,34.05836793,9.05836793
5167146,1291926,2020-01-27,2021-10-20,34.00000000,32.95826943,1.04173057
5171928,1291923,2020-01-27,2020-02-21,10.00000000,12.91961333,2.91961333
5170893,1287591,2018-11-07,2018-11-07,24.00000000,24.63106181,0.63106181
5054800,1292608,2020-06-15,2020-06-15,31.00000000,32.14201896,1.14201896
5172013,1291092,2019-11-01,2020-07-15,31.00000000,39.44887301,8.44887301
5171561,1291230,2019-11-14,2020-07-15,30.00000000,33.26931914,3.26931914
5165064,1291307,2019-11-21,2020-07-15,26.00000000,33.11294088,7.11294088
5169056,1291005,2019-10-25,2020-07-15,35.00000000,39.61197067,4.61197067
5172012,1290895,2019-10-17,2020-07-15,30.00000000,33.10858773,3.10858773
5170346,1292754,2020-07-22,2024-04-30,29.00000000,28.87609539,0.12390461
5174393,1293353,2020-11-04,2020-11-04,10.00000000,14.91241944,4.91241944
5170894,1286001,2018-08-06,2018-11-07,24.00000000,25.04469986,1.04469986
5164352,1292878,2020-08-13,2022-09-27,35.00000000,39.28627031,4.28627031
5164971,1294544,2021-05-20,2021-05-20,30.00000000,30.35641330,0.35641330
5158765,1294554,2021-05-20,2021-05-20,27.12860443,32.55575495,5.42715052
5148682,1281672,2017-07-20,2021-06-03,25.00000000,29.90675317,4.90675317
5148678,1281679,2017-07-20,2021-06-03,25.00000000,33.48183378,8.48183378
5171478,1294557,2021-05-20,2021-06-08,32.00000000,32.75113864,0.75113864
5119749,1294468,2021-05-15,2021-06-11,32.09000000,32.35851182,0.26851182
5170551,1294657,2021-06-11,2021-06-11,30.00000000,33.80696087,3.80696087
5166610,1294667,2021-06-14,2021-06-14,11.00000000,13.94135133,2.94135133
5172083,1292768,2020-07-24,2021-06-17,25.00000000,29.18969182,4.18969182
5174578,1294750,2021-06-18,2021-06-18,10.00000000,7.88079384,2.11920616
5159543,1295245,2021-08-26,2021-12-06,33.00000000,19.93701971,13.06298029
5171022,1295333,2021-09-08,2021-09-08,33.00000000,29.71615613,3.28384387
5170730,1295331,2021-09-08,2021-09-08,10.00000000,4.13608109,5.86391891
5170732,1295337,2021-09-08,2021-09-08,10.00000000,10.66756909,0.66756909
5174696,1295355,2021-09-09,2021-09-09,27.39000000,32.67589946,5.28589946
5174903,1295356,2021-09-09,2021-09-09,27.39000000,32.20256666,4.81256666
5170018,1289772,2019-06-15,2021-07-21,114.00000000,121.34732777,7.34732777
5170517,1294996,2021-07-21,2021-07-21,32.00000000,30.47990000,1.52010000
5062772,1293351,2020-11-04,2020-11-04,29.00000000,29.19995932,0.19995932
5171755,1294887,2021-07-07,2021-07-07,32.00000000,33.27294513,1.27294513
5174390,1294982,2021-07-21,2021-07-21,33.00000000,33.77268242,0.77268242
5169498,1289110,2019-04-12,2021-07-21,47.00000000,22.36572840,24.63427160
5081302,1295041,2021-07-22,2021-07-22,30.00000000,37.99065043,7.99065043
5174594,1295087,2021-07-29,2021-07-29,37.00000000,35.03674879,1.96325121
5171062,1295113,2021-08-03,2021-08-03,33.00000000,33.50903217,0.50903217
5055125,1295096,2021-08-02,2021-08-02,28.60000000,35.23353595,6.63353595
5174662,1295198,2021-08-20,2021-08-20,33.00000000,37.58076395,4.58076395
5174532,1295194,2021-08-20,2021-08-20,12.00000000,4.74339687,7.25660313
5171054,1294490,2021-05-18,2021-05-18,31.00000000,34.69563577,3.69563577
5019785,1294492,2021-05-18,2021-05-18,33.24279153,32.55340565,0.68938588
5171979,1294495,2021-05-18,2021-05-18,26.00000000,29.04019461,3.04019461
5170384,1294500,2021-05-18,2021-05-18,33.00000000,38.37796744,5.37796744
5169117,1294498,2021-05-18,2021-05-18,30.00000000,31.69831697,1.69831697
5171915,1294520,2021-05-19,2021-05-19,28.00000000,35.29345279,7.29345279
5170812,1285001,2018-06-05,2018-06-05,28.00000000,34.19374543,6.19374543
5169837,1293605,2020-12-11,2020-12-11,30.00000000,36.31410668,6.31410668
5174936,1293625,2020-12-18,2023-06-12,30.00000000,30.63040735,0.63040735
5174940,1293687,2020-12-30,2020-12-30,12.00000000,8.72786704,3.27213296
5165158,1293695,2020-12-30,2020-12-30,30.00000000,32.80473264,2.80473264
5171242,1293675,2020-12-29,2020-12-29,10.00000000,14.60810484,4.60810484
5171241,1293674,2020-12-29,2020-12-29,31.00000000,34.17420825,3.17420825
5171429,1293700,2020-12-31,2020-12-31,35.00000000,39.59704932,4.59704932
5174958,1290644,2019-09-19,2021-01-22,35.00000000,37.65168513,2.65168513
5031647,1293822,2021-01-21,2021-01-21,35.00000000,24.53752187,10.46247813
5166429,1283816,2018-02-13,2021-02-04,33.00000000,38.00220690,5.00220690
5174691,1294052,2021-02-25,2021-02-25,10.00000000,11.31626958,1.31626958
5172060,1294177,2021-03-23,2021-03-23,32.00000000,34.09944640,2.09944640
5109951,1294295,2021-04-17,2021-04-17,32.00000000,32.07940000,0.07940000
5171255,1294833,2021-06-29,2023-07-19,30.00000000,30.50723681,0.50723681
5171262,1294832,2021-06-29,2023-07-19,11.00000000,11.82881655,0.82881655
5170250,1294842,2021-06-30,2021-06-30,25.00000000,35.49818684,10.49818684
5164139,1294868,2021-07-02,2023-07-21,35.00000000,35.59746841,0.59746841
5077573,1294857,2021-07-02,2021-07-02,28.00000000,30.48190129,2.48190129
5170562,1294853,2021-07-01,2021-07-01,23.00000000,32.04737814,9.04737814
5170146,1284129,2018-03-20,2018-03-20,26.00000000,31.85256889,5.85256889
5170149,1284132,2018-03-20,2018-03-20,26.00000000,33.37488965,7.37488965
5170150,1284133,2018-03-20,2018-03-20,26.00000000,32.89849626,6.89849626
5166295,1284139,2018-03-20,2018-03-20,26.00000000,31.00372968,5.00372968
5142062,1282937,2017-11-21,2017-11-27,33.00000000,34.53063844,1.53063844
5170257,1282770,2017-11-06,2017-11-06,21.00000000,31.51016500,10.51016500
5170261,1282775,2017-11-06,2017-11-06,21.00000000,31.51016500,10.51016500
5159018,1281938,2017-08-15,2018-12-07,30.00000000,29.18033510,0.81966490
5159019,1281939,2017-08-15,2018-12-07,30.00000000,26.12099045,3.87900955
5159022,1281942,2017-08-15,2018-12-07,30.00000000,33.26282112,3.26282112
5159003,1281948,2017-08-15,2018-12-07,30.00000000,31.43054774,1.43054774
5166341,1285193,2018-06-20,2018-06-20,35.00000000,27.92378413,7.07621587
5166345,1285196,2018-06-20,2018-06-20,35.00000000,30.38744113,4.61255887
5166343,1285197,2018-06-20,2018-06-20,35.00000000,30.73144396,4.26855604
5170881,1285201,2018-06-20,2018-06-20,28.00000000,32.57829594,4.57829594
5004389,1285203,2018-06-20,2018-06-20,25.84000000,27.82720001,1.98720001
5170280,1282787,2017-11-06,2017-11-08,21.00000000,36.14797247,15.14797247
5170041,1281794,2017-07-28,2017-08-17,10.00000000,19.55206743,9.55206743
5169581,1281640,2017-07-19,2017-08-22,35.00000000,33.75424076,1.24575924
5170032,1281754,2017-07-25,2017-08-22,36.00000000,35.38229650,0.61770350
5164509,1281470,2017-07-06,2017-08-22,30.00000000,33.67214651,3.67214651
5164355,1285042,2018-06-06,2018-06-06,31.00000000,33.32432748,2.32432748
5170420,1284854,2018-05-22,2018-12-07,30.00000000,31.76633438,1.76633438
5169535,1294358,2021-04-27,2021-04-27,35.00000000,34.31225392,0.68774608
5170417,1288448,2019-02-20,2019-08-16,12.00000000,5.81240642,6.18759358
5174392,1293350,2020-11-04,2020-11-04,29.00000000,29.72269743,0.72269743
5170370,1294383,2021-04-29,2021-04-29,10.00000000,14.73804316,4.73804316
5124321,1284785,2018-05-18,2018-05-18,34.19000000,32.43050001,1.75949999
5170895,1286000,2018-08-06,2018-11-07,24.00000000,25.04469986,1.04469986
5125008,1285759,2018-07-17,2018-07-17,27.08000000,27.56815053,0.48815053
5158335,1281455,2017-07-05,2019-09-19,33.00000000,35.73374801,2.73374801
5169662,1281654,2017-07-20,2019-10-17,25.00000000,40.50899849,15.50899849
5169660,1281656,2017-07-20,2019-10-17,25.00000000,18.25258526,6.74741474
5148684,1281669,2017-07-20,2019-10-17,25.00000000,32.05658209,7.05658209
5165058,1287985,2018-12-12,2018-12-12,37.00000000,34.08925707,2.91074293
5165054,1287991,2018-12-12,2018-12-12,37.00000000,34.58128146,2.41871854
5169869,1288006,2018-12-12,2018-12-12,30.00000000,34.16536814,4.16536814
5171574,1288021,2018-12-12,2018-12-12,30.00000000,29.77081730,0.22918270
5164092,1287889,2018-12-03,2018-12-03,26.00000000,25.79709299,0.20290701
5166865,1287672,2018-11-14,2018-11-14,30.00000000,35.65366210,5.65366210
5125053,1285751,2018-07-16,2018-07-16,24.11000000,24.48628248,0.37628248
5157420,1285764,2018-07-17,2018-07-17,24.98000000,24.17239509,0.80760491
5046843,1286589,2018-09-07,2018-09-07,24.20000000,27.64130000,3.44130000
5170752,1284648,2018-05-15,2018-05-15,32.00000000,31.33178621,0.66821379
5164759,1286883,2018-09-26,2018-09-26,32.00000000,28.94490069,3.05509931
5171118,1286503,2018-08-31,2018-08-31,28.18000000,24.09066578,4.08933422
5051719,1286429,2018-08-28,2018-12-10,30.00000000,34.72093405,4.72093405
5166790,1286434,2018-08-28,2018-12-10,13.00000000,11.84536642,1.15463358
5170029,1286443,2018-08-28,2018-12-10,13.00000000,11.93231061,1.06768939
5170448,1287498,2018-10-30,2018-11-14,29.00000000,25.78177472,3.21822528
5166864,1287500,2018-10-30,2018-11-14,30.00000000,25.02950548,4.97049452
5169130,1281903,2017-08-14,2019-10-23,30.00000000,33.31893686,3.31893686
5036671,1294477,2021-05-16,2021-05-16,23.00000000,24.15205207,1.15205207
5148681,1281673,2017-07-20,2019-12-05,25.00000000,29.30203043,4.30203043
5170615,1284832,2018-05-22,2019-12-05,30.00000000,29.45091156,0.54908844
5165055,1287992,2018-12-12,2019-12-05,37.00000000,35.49054388,1.50945612
5166598,1288479,2019-02-25,2019-12-05,26.00000000,29.66157230,3.66157230
5170298,1288176,2018-12-31,2022-06-01,30.00000000,35.28454606,5.28454606
5170621,1284847,2018-05-22,2018-12-07,30.00000000,34.29221461,4.29221461
5170748,1284652,2018-05-15,2018-05-15,32.00000000,35.43433357,3.43433357
5169199,1282178,2017-09-07,2019-12-26,26.00000000,36.44535970,10.44535970
5170655,1284664,2018-05-15,2018-05-15,32.00000000,36.77147752,4.77147752
5169113,1284724,2018-05-16,2018-05-22,10.00000000,13.55054204,3.55054204
5166783,1283285,2017-12-14,2018-12-07,21.00000000,30.66255890,9.66255890
5164362,1283286,2017-12-14,2017-12-14,30.00000000,35.19329212,5.19329212
5164361,1283289,2017-12-14,2017-12-14,30.00000000,36.05842409,6.05842409
5056260,1283298,2017-12-15,2018-12-07,28.79000000,29.48040145,0.69040145
5164964,1283325,2017-12-15,2017-12-15,28.00000000,34.91801291,6.91801291
5170123,1283371,2017-12-20,2017-12-20,26.00000000,33.63451857,7.63451857
5169042,1283387,2017-12-21,2017-12-21,30.00000000,37.25624755,7.25624755
5168566,1283388,2017-12-21,2017-12-21,9.00000000,14.87268830,5.87268830
5169191,1283390,2017-12-21,2017-12-21,26.00000000,32.90340797,6.90340797
5169192,1283391,2017-12-21,2017-12-21,26.00000000,30.80998653,4.80998653
5159038,1283394,2017-12-21,2017-12-21,27.00000000,27.19543613,0.19543613
5169079,1282330,2017-09-21,2017-09-21,32.00000000,33.92261305,1.92261305
5169006,1281124,2017-06-02,2018-04-11,28.00000000,32.97144578,4.97144578
5164828,1291094,2019-11-01,2019-12-05,30.00000000,31.83077424,1.83077424
5169679,1280001,2017-04-19,2018-11-07,29.00000000,32.68220712,3.68220712
5169680,1280002,2017-04-19,2018-11-07,29.00000000,33.25084602,4.25084602
5107830,1286638,2018-09-11,2018-09-11,36.00000000,24.61189900,11.38810100
5151453,1285598,2018-07-09,2021-09-24,51.00000000,36.47233236,14.52766764
5127750,1290462,2019-08-27,2019-12-05,30.00000000,39.64824228,9.64824228
5170254,1282722,2017-10-30,2018-12-07,33.00000000,35.77449403,2.77449403
5164720,1283247,2017-12-11,2017-12-11,31.00000000,31.83316688,0.83316688
5158977,1283272,2017-12-14,2017-12-14,32.00000000,34.25455188,2.25455188
5170340,1283274,2017-12-14,2017-12-14,31.00000000,33.06251049,2.06251049
5164974,1282542,2017-10-03,2018-12-07,30.00000000,34.25759153,4.25759153
